id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660057-1,0.9985955056179775,-1.0,0.9957865168539326,-1.0,0.002808988764044895,0.0
660138-2,0.9957865168539326,-1.0,0.9985955056179775,-1.0,0.002808988764044895,0.0
660332-2,0.9894662921348315,-1.0,0.9922752808988764,-1.0,0.002808988764044895,0.0
660330-2,0.9894662921348315,-1.0,0.9922752808988764,-1.0,0.002808988764044895,0.0
660056-4,0.9796348314606742,-1.0,0.9824438202247191,-1.0,0.002808988764044895,0.0
660099-2,0.9740168539325843,-1.0,0.9768258426966292,-1.0,0.002808988764044895,0.0
660092-6,0.9726123595505618,-1.0,0.9698033707865169,-1.0,0.002808988764044895,0.0
660165-2,0.9726123595505618,-1.0,0.9698033707865169,-1.0,0.002808988764044895,0.0
660082-6,0.9726123595505618,-1.0,0.9754213483146067,-1.0,0.002808988764044895,0.0
660625-06,0.9101123595505618,-1.0,0.9073033707865169,-1.0,0.002808988764044895,0.0
660132-6,1.0,-1.0,0.9978932584269663,-1.0,0.002106741573033699,0.0
660047-6,1.0,-1.0,0.9978932584269663,-1.0,0.002106741573033699,0.0
660485-1,0.9992977528089888,-1.0,0.9971910112359551,-1.0,0.002106741573033699,0.0
660047-4,0.9957865168539326,-1.0,0.9978932584269663,-1.0,0.002106741573033699,0.0
660615-02,0.9957865168539326,-1.0,0.9978932584269663,-1.0,0.002106741573033699,0.0
660132-5,0.9957865168539326,-1.0,0.9978932584269663,-1.0,0.002106741573033699,0.0
660359-1,0.9943820224719101,-1.0,0.9922752808988764,-1.0,0.002106741573033699,0.0
660144-1,0.9936797752808989,-1.0,0.9957865168539326,-1.0,0.002106741573033699,0.0
660099-1,0.988061797752809,-1.0,0.9859550561797753,-1.0,0.002106741573033699,0.0
660482-2,0.9866573033707865,-1.0,0.9887640449438202,-1.0,0.002106741573033699,0.0
660057-5,0.9845505617977528,-1.0,0.9866573033707865,-1.0,0.002106741573033699,0.0
660148-1,0.9726123595505618,-1.0,0.9747191011235955,-1.0,0.002106741573033699,0.0
660570-02,0.9726123595505618,-1.0,0.9747191011235955,-1.0,0.002106741573033699,0.0
660552-02,1.0,-1.0,0.9985955056179775,-1.0,0.001404494382022503,0.0
660102-2,1.0,-1.0,0.9985955056179775,-1.0,0.001404494382022503,0.0
660104-1,1.0,-1.0,0.9985955056179775,-1.0,0.001404494382022503,0.0
660060-6,1.0,-1.0,0.9985955056179775,-1.0,0.001404494382022503,0.0
660101-3,1.0,-1.0,0.9985955056179775,-1.0,0.001404494382022503,0.0
660054-1,0.9992977528089888,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660101-4,0.9992977528089888,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660104-4,0.9992977528089888,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660047-5,0.9992977528089888,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660153-2,0.9985955056179775,-1.0,1.0,-1.0,0.001404494382022503,0.0
660090-5,0.9985955056179775,-1.0,1.0,-1.0,0.001404494382022503,0.0
660144-2,0.9985955056179775,-1.0,1.0,-1.0,0.001404494382022503,0.0
660048-1,0.9978932584269663,-1.0,0.9992977528089888,-1.0,0.001404494382022503,0.0
660052,0.9964887640449438,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660564-01,0.9964887640449438,-1.0,0.9978932584269663,-1.0,0.001404494382022503,0.0
660575-06,0.9957865168539326,-1.0,0.9971910112359551,-1.0,0.001404494382022503,0.0
660132-3,0.9943820224719101,-1.0,0.9957865168539326,-1.0,0.001404494382022503,0.0
660559-01,0.988061797752809,-1.0,0.9866573033707865,-1.0,0.001404494382022503,0.0
660606-02,0.9873595505617978,-1.0,0.9859550561797753,-1.0,0.001404494382022503,0.0
660099-5,0.9873595505617978,-1.0,0.9859550561797753,-1.0,0.001404494382022503,0.0
660048-4,0.9866573033707865,-1.0,0.985252808988764,-1.0,0.001404494382022503,0.0
660579-02,0.9866573033707865,-1.0,0.985252808988764,-1.0,0.001404494382022503,0.0
660113-3,0.9845505617977528,-1.0,0.9859550561797753,-1.0,0.001404494382022503,0.0
660084-3,0.9796348314606742,-1.0,0.9782303370786517,-1.0,0.001404494382022503,0.0
660495-1,0.9318820224719101,-1.0,0.9304775280898876,-1.0,0.001404494382022503,0.0
660572-01,0.9178370786516854,-1.0,0.9164325842696629,-1.0,0.001404494382022503,0.0
660482-1,0.9101123595505618,-1.0,0.9115168539325843,-1.0,0.001404494382022503,0.0
660196-4,0.9073033707865169,-1.0,0.9058988764044944,-1.0,0.001404494382022503,0.0
660201-1,0.8651685393258427,-1.0,0.8637640449438202,-1.0,0.001404494382022503,0.0
660558-01,0.9894662921348315,-1.0,0.9908707865168539,-1.0,0.001404494382022392,0.0
660578-01,0.9796348314606742,-1.0,0.9810393258426966,-1.0,0.001404494382022392,0.0
660067-2,0.9655898876404494,-1.0,0.964185393258427,-1.0,0.001404494382022392,0.0
660034-4,0.8665730337078652,-1.0,0.8679775280898876,-1.0,0.001404494382022392,0.0
660054-2,0.9992977528089888,-1.0,0.9985955056179775,-1.0,0.0007022471910113071,0.0
660481-6,0.9957865168539326,-1.0,0.9950842696629213,-1.0,0.0007022471910113071,0.0
660142-2,0.9915730337078652,-1.0,0.9908707865168539,-1.0,0.0007022471910113071,0.0
660084-6,0.961376404494382,-1.0,0.9620786516853933,-1.0,0.0007022471910113071,0.0
660054-6,1.0,-1.0,0.9992977528089888,-1.0,0.000702247191011196,0.0
660555-01,1.0,-1.0,0.9992977528089888,-1.0,0.000702247191011196,0.0
660130-1,0.9992977528089888,-1.0,1.0,-1.0,0.000702247191011196,0.0
660526-1,0.9992977528089888,-1.0,1.0,-1.0,0.000702247191011196,0.0
660615-01,0.9992977528089888,-1.0,1.0,-1.0,0.000702247191011196,0.0
660127-1,0.9992977528089888,-1.0,1.0,-1.0,0.000702247191011196,0.0
660133-2,0.9985955056179775,-1.0,0.9978932584269663,-1.0,0.000702247191011196,0.0
660047-2,0.9985955056179775,-1.0,0.9978932584269663,-1.0,0.000702247191011196,0.0
660048-2,0.9985955056179775,-1.0,0.9978932584269663,-1.0,0.000702247191011196,0.0
660039-4,0.9971910112359551,-1.0,0.9978932584269663,-1.0,0.000702247191011196,0.0
660104-3,0.9971910112359551,-1.0,0.9978932584269663,-1.0,0.000702247191011196,0.0
660170-1,0.9943820224719101,-1.0,0.9950842696629213,-1.0,0.000702247191011196,0.0
660067-4,0.9866573033707865,-1.0,0.9859550561797753,-1.0,0.000702247191011196,0.0
660604-05,0.9866573033707865,-1.0,0.9859550561797753,-1.0,0.000702247191011196,0.0
660060-3,0.9845505617977528,-1.0,0.985252808988764,-1.0,0.000702247191011196,0.0
660526-2,0.9726123595505618,-1.0,0.9719101123595506,-1.0,0.000702247191011196,0.0
660158-2d,-1.0,0.11756373937677053,-1.0,0.8951841359773371,0.0,0.7776203966005666
660080-5,-1.0,0.9504249291784702,-1.0,0.19263456090651557,0.0,0.7577903682719547
660425-5,-1.0,0.9787535410764873,-1.0,0.311614730878187,0.0,0.6671388101983002
660080-6,-1.0,0.9178470254957507,-1.0,0.2705382436260623,0.0,0.6473087818696883
660487-2,-1.0,0.20254957507082152,-1.0,0.839943342776204,0.0,0.6373937677053825
660065-5,-1.0,0.16997167138810199,-1.0,0.7960339943342776,0.0,0.6260623229461756
660112-3,-1.0,0.3385269121813031,-1.0,0.9518413597733711,0.0,0.613314447592068
660424-5,-1.0,0.3087818696883853,-1.0,0.9079320113314447,0.0,0.5991501416430595
660042-3,-1.0,0.8626062322946175,-1.0,0.2719546742209632,0.0,0.5906515580736543
660032-5,-1.0,0.8356940509915014,-1.0,0.25920679886685555,0.0,0.5764872521246458
660042-4,-1.0,0.9631728045325779,-1.0,0.40084985835694054,0.0,0.5623229461756374
660192-4,-1.0,0.386685552407932,-1.0,0.9447592067988668,0.0,0.5580736543909348
660424-6,-1.0,0.43909348441926344,-1.0,0.9745042492917847,0.0,0.5354107648725213
660329-2,-1.0,0.9419263456090652,-1.0,0.41359773371104813,0.0,0.528328611898017
660428-2,-1.0,0.9178470254957507,-1.0,0.42209631728045327,0.0,0.49575070821529743
660158-5,-1.0,0.4461756373937677,-1.0,0.9320113314447592,0.0,0.48583569405099153
660152-2,-1.0,0.726628895184136,-1.0,0.24362606232294617,0.0,0.48300283286118983
660103-4,-1.0,0.0906515580736544,-1.0,0.5708215297450425,0.0,0.48016997167138814
660230-5,-1.0,0.9645892351274787,-1.0,0.48583569405099153,0.0,0.4787535410764872
660112-4,-1.0,0.28328611898017,-1.0,0.7407932011331445,0.0,0.45750708215297453
660122-1,-1.0,0.6841359773371105,-1.0,0.22662889518413598,0.0,0.45750708215297453
660192-1,-1.0,0.44192634560906513,-1.0,0.8852691218130312,0.0,0.44334277620396606
660192-3,-1.0,0.48583569405099153,-1.0,0.9249291784702549,0.0,0.4390934844192634
660383-1,-1.0,0.3838526912181303,-1.0,0.8172804532577904,0.0,0.4334277620396601
660549-06,-1.0,0.2521246458923513,-1.0,0.6728045325779037,0.0,0.42067988668555245
660549-05,-1.0,0.19830028328611898,-1.0,0.6161473087818697,0.0,0.41784702549575076
660158-6,-1.0,0.5439093484419264,-1.0,0.9589235127478754,0.0,0.41501416430594895
660158-2c,-1.0,0.603399433427762,-1.0,1.0,0.0,0.39660056657223797
660380-5,-1.0,0.7974504249291785,-1.0,0.40084985835694054,0.0,0.39660056657223797
660515-6,-1.0,0.5382436260623229,-1.0,0.9305949008498584,0.0,0.3923512747875355
660383-2,-1.0,0.09631728045325778,-1.0,0.4886685552407932,0.0,0.39235127478753545
660491-4,-1.0,0.6997167138810199,-1.0,0.311614730878187,0.0,0.3881019830028329
660032-2,-1.0,0.5297450424929179,-1.0,0.9164305949008499,0.0,0.386685552407932
660566-02,-1.0,0.6671388101983002,-1.0,0.2847025495750708,0.0,0.38243626062322944
660415-3,-1.0,0.9830028328611898,-1.0,0.6076487252124646,0.0,0.37535410764872523
660030-6,-1.0,0.37110481586402266,-1.0,0.7351274787535411,0.0,0.36402266288951846
660416-5,-1.0,0.7478753541076487,-1.0,0.3838526912181303,0.0,0.3640226628895184
660474-5,-1.0,0.5849858356940509,-1.0,0.9475920679886686,0.0,0.36260623229461764
660468-4,-1.0,0.9589235127478754,-1.0,0.6019830028328612,0.0,0.35694050991501414
660506-5,-1.0,0.6331444759206799,-1.0,0.9886685552407932,0.0,0.3555240793201133
660423-3,-1.0,0.48158640226628896,-1.0,0.8328611898016998,0.0,0.3512747875354108
660192-2,-1.0,0.5679886685552408,-1.0,0.9178470254957507,0.0,0.34985835694050993
660539-3,-1.0,0.8526912181303116,-1.0,0.5028328611898017,0.0,0.3498583569405098
660491-1,-1.0,0.9645892351274787,-1.0,0.6175637393767706,0.0,0.3470254957507082
660473-5,-1.0,0.9504249291784702,-1.0,0.6104815864022662,0.0,0.33994334277620397
660040-3,-1.0,0.3328611898016997,-1.0,0.6713881019830028,0.0,0.3385269121813031
660250-2,-1.0,0.5949008498583569,-1.0,0.9305949008498584,0.0,0.3356940509915015
660634-03,-1.0,0.9787535410764873,-1.0,0.6430594900849859,0.0,0.3356940509915014
660492-6,-1.0,0.9348441926345609,-1.0,0.6019830028328612,0.0,0.33286118980169965
660254-1,-1.0,0.9390934844192634,-1.0,0.6062322946175638,0.0,0.33286118980169965
660250-1,-1.0,0.4461756373937677,-1.0,0.7776203966005666,0.0,0.3314447592067989
660419-3,-1.0,0.9178470254957507,-1.0,0.5892351274787535,0.0,0.3286118980169972
660467-5,-1.0,0.9419263456090652,-1.0,0.6161473087818697,0.0,0.32577903682719545
660629-01,-1.0,0.8838526912181303,-1.0,0.5609065155807366,0.0,0.3229461756373937
660030-5,-1.0,0.9192634560906515,-1.0,0.6005665722379604,0.0,0.3186968838526911
660415-6,-1.0,0.9645892351274787,-1.0,0.6487252124645893,0.0,0.3158640226628895
660178-6,-1.0,0.9546742209631728,-1.0,0.6416430594900849,0.0,0.31303116147308785
660415-4,-1.0,0.9461756373937678,-1.0,0.6345609065155807,0.0,0.31161473087818703
660533-5,-1.0,0.9461756373937678,-1.0,0.6359773371104815,0.0,0.3101983002832862
660532-6,-1.0,0.8923512747875354,-1.0,0.5849858356940509,0.0,0.30736543909348446
660506-4,-1.0,0.6118980169971672,-1.0,0.9178470254957507,0.0,0.30594900849858353
660566-01,-1.0,0.6331444759206799,-1.0,0.3286118980169972,0.0,0.3045325779036827
660474-6,-1.0,0.6685552407932012,-1.0,0.9716713881019831,0.0,0.3031161473087819
660444-4,-1.0,0.6090651558073654,-1.0,0.9107648725212465,0.0,0.30169971671388107
660473-6,-1.0,0.9504249291784702,-1.0,0.6487252124645893,0.0,0.30169971671388096
660247-2,-1.0,0.6118980169971672,-1.0,0.311614730878187,0.0,0.3002832861189802
660189-1,-1.0,0.6529745042492918,-1.0,0.953257790368272,0.0,0.30028328611898014
660447-2,-1.0,0.9376770538243626,-1.0,0.6402266288951841,0.0,0.2974504249291785
660320-6,-1.0,0.9645892351274787,-1.0,0.6728045325779037,0.0,0.291784702549575
660065-6,-1.0,0.20679886685552407,-1.0,0.4971671388101983,0.0,0.29036827195467424
660472-1,-1.0,0.6303116147308782,-1.0,0.9192634560906515,0.0,0.28895184135977336
660530-5,-1.0,0.9915014164305949,-1.0,0.7039660056657224,0.0,0.28753541076487243
660032-6,-1.0,0.7847025495750708,-1.0,0.4985835694050991,0.0,0.28611898016997167
660339-4,-1.0,0.6954674220963173,-1.0,0.9787535410764873,0.0,0.28328611898017
660492-3,-1.0,0.953257790368272,-1.0,0.669971671388102,0.0,0.28328611898017
660382-1,-1.0,0.5821529745042493,-1.0,0.8569405099150141,0.0,0.27478753541076484
660103-3,-1.0,0.3045325779036827,-1.0,0.5779036827195467,0.0,0.273371104815864
660531-6,-1.0,0.9447592067988668,-1.0,0.6728045325779037,0.0,0.2719546742209631
660472-2,-1.0,0.7209631728045326,-1.0,0.45042492917847027,0.0,0.2705382436260623
660122-2,-1.0,0.7152974504249292,-1.0,0.4475920679886686,0.0,0.26770538243626063
660464-5,-1.0,0.9320113314447592,-1.0,0.6643059490084986,0.0,0.26770538243626063
660601-03,-1.0,0.6288951841359773,-1.0,0.8951841359773371,0.0,0.2662889518413598
660310-2,-1.0,0.9645892351274787,-1.0,0.7011331444759207,0.0,0.26345609065155806
660178-5,-1.0,0.9589235127478754,-1.0,0.6968838526912181,0.0,0.26203966005665724
660491-3,-1.0,0.6090651558073654,-1.0,0.34702549575070823,0.0,0.2620396600566572
660523-3,-1.0,0.9801699716713881,-1.0,0.7223796033994334,0.0,0.2577903682719547
660107-1,-1.0,0.07223796033994334,-1.0,0.3286118980169972,0.0,0.25637393767705385
660317-1,-1.0,0.5424929178470255,-1.0,0.7988668555240793,0.0,0.25637393767705385
660521-1,-1.0,0.9645892351274787,-1.0,0.7110481586402266,0.0,0.2535410764872521
660192-6,-1.0,0.726628895184136,-1.0,0.9787535410764873,0.0,0.2521246458923513
660595-01,-1.0,0.9943342776203966,-1.0,0.7478753541076487,0.0,0.2464589235127479
660339-6,-1.0,0.3951841359773371,-1.0,0.6416430594900849,0.0,0.24645892351274784
660382-2,-1.0,0.6104815864022662,-1.0,0.8541076487252125,0.0,0.24362606232294626
660450-6,-1.0,0.6968838526912181,-1.0,0.9405099150141643,0.0,0.24362606232294615
660166-3,-1.0,0.7847025495750708,-1.0,0.5424929178470255,0.0,0.24220963172804533
660423-4,-1.0,0.6147308781869688,-1.0,0.8555240793201133,0.0,0.2407932011331445
660078-2,-1.0,0.9390934844192634,-1.0,0.7011331444759207,0.0,0.23796033994334276
660577-02,-1.0,0.9235127478753541,-1.0,0.6869688385269122,0.0,0.23654390934844194
660152-1,-1.0,0.7252124645892352,-1.0,0.49008498583569404,0.0,0.23512747875354112
660611-01,-1.0,0.6416430594900849,-1.0,0.8753541076487252,0.0,0.2337110481586403
660493-5,-1.0,0.8937677053824362,-1.0,0.6614730878186968,0.0,0.23229461756373937
660103-6,-1.0,0.896600566572238,-1.0,0.669971671388102,0.0,0.22662889518413598
660446-3,-1.0,0.9419263456090652,-1.0,0.7152974504249292,0.0,0.22662889518413598
660533-6,-1.0,0.9645892351274787,-1.0,0.7379603399433428,0.0,0.22662889518413598
660447-4,-1.0,0.9376770538243626,-1.0,0.7138810198300283,0.0,0.22379603399433434
660059-4,-1.0,0.726628895184136,-1.0,0.5028328611898017,0.0,0.22379603399433423
660172-5,-1.0,0.7379603399433428,-1.0,0.9589235127478754,0.0,0.2209631728045326
660428-1,-1.0,0.8441926345609065,-1.0,0.623229461756374,0.0,0.2209631728045326
660629-02,-1.0,0.6827195467422096,-1.0,0.8994334277620396,0.0,0.21671388101983002
660492-4,-1.0,0.9560906515580736,-1.0,0.7393767705382436,0.0,0.21671388101983002
660574-02,-1.0,0.36827195467422097,-1.0,0.5835694050991501,0.0,0.21529745042492915
660415-5,-1.0,0.9320113314447592,-1.0,0.7195467422096318,0.0,0.21246458923512745
660444-5,-1.0,0.6841359773371105,-1.0,0.8951841359773371,0.0,0.21104815864022664
660183-2,-1.0,0.6756373937677054,-1.0,0.46742209631728043,0.0,0.20821529745042494
660066-1,-1.0,0.7847025495750708,-1.0,0.9872521246458924,0.0,0.2025495750708216
660254-2,-1.0,0.8172804532577904,-1.0,0.6147308781869688,0.0,0.2025495750708216
660380-6,-1.0,0.8739376770538244,-1.0,0.6713881019830028,0.0,0.2025495750708216
660339-5,-1.0,0.37393767705382436,-1.0,0.5764872521246459,0.0,0.20254957507082155
660338-4,-1.0,0.7563739376770539,-1.0,0.9546742209631728,0.0,0.19830028328611893
660257-2,-1.0,0.6685552407932012,-1.0,0.471671388101983,0.0,0.19688385269121816
660239-2,-1.0,0.6869688385269122,-1.0,0.8824362606232294,0.0,0.1954674220963173
660448-2,-1.0,0.6827195467422096,-1.0,0.8753541076487252,0.0,0.19263456090651565
660247-1,-1.0,0.6303116147308782,-1.0,0.4376770538243626,0.0,0.19263456090651554
660425-6,-1.0,0.9645892351274787,-1.0,0.7747875354107648,0.0,0.1898016997167139
660423-5,-1.0,0.8937677053824362,-1.0,0.7039660056657224,0.0,0.1898016997167138
660097-1,-1.0,0.9943342776203966,-1.0,0.8059490084985835,0.0,0.18838526912181308
660310-1,-1.0,0.9277620396600567,-1.0,0.7407932011331445,0.0,0.18696883852691215
660419-1,-1.0,0.9787535410764873,-1.0,0.7917847025495751,0.0,0.18696883852691215
660337-4,-1.0,0.6756373937677054,-1.0,0.8611898016997167,0.0,0.18555240793201133
660244-2,-1.0,0.9390934844192634,-1.0,0.7535410764872521,0.0,0.18555240793201133
660189-2,-1.0,0.6430594900849859,-1.0,0.8257790368271954,0.0,0.18271954674220958
660044-2,-1.0,0.9022662889518414,-1.0,0.7195467422096318,0.0,0.18271954674220958
660429-1,-1.0,0.25920679886685555,-1.0,0.43909348441926344,0.0,0.1798866855524079
660251-2,-1.0,0.6926345609065155,-1.0,0.5155807365439093,0.0,0.1770538243626062
660523-4,-1.0,0.9915014164305949,-1.0,0.8186968838526912,0.0,0.17280453257790362
660337-3,-1.0,0.7365439093484419,-1.0,0.9065155807365439,0.0,0.16997167138810199
660252-2,-1.0,0.8045325779036827,-1.0,0.9745042492917847,0.0,0.16997167138810199
660125-5,-1.0,0.8951841359773371,-1.0,0.7252124645892352,0.0,0.16997167138810199
660327-2,-1.0,0.7124645892351275,-1.0,0.8810198300283286,0.0,0.16855524079320117
660370-4,-1.0,0.8002832861189801,-1.0,0.9688385269121813,0.0,0.16855524079320117
660241-1-001,-1.0,0.46458923512747874,-1.0,0.29603399433427763,0.0,0.1685552407932011
660415-2,-1.0,0.9362606232294618,-1.0,0.7691218130311614,0.0,0.16713881019830035
660532-5,-1.0,0.9631728045325779,-1.0,0.7960339943342776,0.0,0.16713881019830035
660366-1,-1.0,0.9787535410764873,-1.0,0.8116147308781869,0.0,0.16713881019830035
660338-6,-1.0,0.7818696883852692,-1.0,0.9475920679886686,0.0,0.16572237960339942
660139-1,-1.0,0.8314447592067988,-1.0,0.6657223796033994,0.0,0.16572237960339942
660178-3,-1.0,0.5963172804532578,-1.0,0.43201133144475923,0.0,0.1643059490084986
660367-2,-1.0,0.9787535410764873,-1.0,0.8172804532577904,0.0,0.16147308781869685
660061-6,-1.0,0.8158640226628895,-1.0,0.9759206798866855,0.0,0.16005665722379603
660134-5,-1.0,0.9220963172804533,-1.0,0.7634560906515581,0.0,0.1586402266288952
660174-2,-1.0,0.7818696883852692,-1.0,0.9405099150141643,0.0,0.1586402266288951
660454-2,-1.0,0.8215297450424929,-1.0,0.9787535410764873,0.0,0.1572237960339944
660339-3,-1.0,0.8172804532577904,-1.0,0.9745042492917847,0.0,0.15722379603399428
660141-1,-1.0,0.8314447592067988,-1.0,0.6798866855524079,0.0,0.1515580736543909
660398-5,-1.0,0.9645892351274787,-1.0,0.8130311614730878,0.0,0.1515580736543909
660354-2,-1.0,0.47592067988668557,-1.0,0.32577903682719545,0.0,0.15014164305949013
660423-6,-1.0,0.7563739376770539,-1.0,0.6062322946175638,0.0,0.15014164305949007
660189-6,-1.0,0.8087818696883853,-1.0,0.9589235127478754,0.0,0.15014164305949007
660100-3,-1.0,0.8385269121813032,-1.0,0.9872521246458924,0.0,0.14872521246458925
660468-3,-1.0,0.9787535410764873,-1.0,0.830028328611898,0.0,0.14872521246458925
660308-6,-1.0,0.6161473087818697,-1.0,0.7634560906515581,0.0,0.14730878186968832
660251-1,-1.0,0.9235127478753541,-1.0,0.7762039660056658,0.0,0.14730878186968832
660418-4,-1.0,0.8994334277620396,-1.0,0.7535410764872521,0.0,0.1458923512747875
660257-1,-1.0,0.7620396600566572,-1.0,0.9065155807365439,0.0,0.14447592067988668
660178-2,-1.0,0.9362606232294618,-1.0,0.7917847025495751,0.0,0.14447592067988668
660619-04,-1.0,0.6118980169971672,-1.0,0.7535410764872521,0.0,0.14164305949008493
660158-4,-1.0,0.8328611898016998,-1.0,0.9745042492917847,0.0,0.14164305949008493
660109-4,-1.0,1.0,-1.0,0.8583569405099151,0.0,0.14164305949008493
660103-2,-1.0,0.08781869688385269,-1.0,0.22804532577903683,0.0,0.14022662889518414
660429-2,-1.0,0.2577903682719547,-1.0,0.11756373937677053,0.0,0.14022662889518414
660191-3,-1.0,0.8626062322946175,-1.0,0.7223796033994334,0.0,0.1402266288951841
660032-3,-1.0,0.5524079320113314,-1.0,0.41359773371104813,0.0,0.1388101983002833
660341-6,-1.0,0.8371104815864022,-1.0,0.9745042492917847,0.0,0.13739376770538247
660342-6,-1.0,0.8371104815864022,-1.0,0.9745042492917847,0.0,0.13739376770538247
660535-4,-1.0,0.8512747875354107,-1.0,0.7138810198300283,0.0,0.13739376770538247
660370-3,-1.0,0.8073654390934845,-1.0,0.9447592067988668,0.0,0.13739376770538236
660246-4,-1.0,0.8484419263456091,-1.0,0.9858356940509915,0.0,0.13739376770538236
660595-06,-1.0,0.9419263456090652,-1.0,0.8059490084985835,0.0,0.13597733711048166
660174-6,-1.0,0.9546742209631728,-1.0,0.8186968838526912,0.0,0.13597733711048154
660354-1,-1.0,0.56657223796034,-1.0,0.43201133144475923,0.0,0.13456090651558072
660191-5,-1.0,0.7634560906515581,-1.0,0.896600566572238,0.0,0.1331444759206799
660467-1,-1.0,0.990084985835694,-1.0,0.8569405099150141,0.0,0.1331444759206799
660574-01,-1.0,0.5849858356940509,-1.0,0.4518413597733711,0.0,0.13314447592067985
660248-1,-1.0,0.47592067988668557,-1.0,0.6076487252124646,0.0,0.13172804532577903
660376-1,-1.0,0.9645892351274787,-1.0,0.8342776203966006,0.0,0.13031161473087816
660030-2,-1.0,0.7620396600566572,-1.0,0.6331444759206799,0.0,0.12889518413597734
660338-1,-1.0,0.8314447592067988,-1.0,0.9603399433427762,0.0,0.12889518413597734
660126-6,-1.0,0.8626062322946175,-1.0,0.7351274787535411,0.0,0.1274787535410764
660030-4,-1.0,0.8739376770538244,-1.0,0.7478753541076487,0.0,0.1260623229461757
660618-02,-1.0,0.14730878186968838,-1.0,0.273371104815864,0.0,0.12606232294617564
660311-2,-1.0,0.9135977337110481,-1.0,0.7875354107648725,0.0,0.1260623229461756
660521-3,-1.0,0.9220963172804533,-1.0,0.7974504249291785,0.0,0.12464589235127477
660059-3,-1.0,0.9235127478753541,-1.0,0.7988668555240793,0.0,0.12464589235127477
660502-1,-1.0,0.9801699716713881,-1.0,0.8555240793201133,0.0,0.12464589235127477
660061-1,-1.0,0.9490084985835694,-1.0,0.8257790368271954,0.0,0.12322946175637395
660103-5,-1.0,0.9419263456090652,-1.0,0.8201133144475921,0.0,0.12181303116147313
660352-3,-1.0,0.9617563739376771,-1.0,0.839943342776204,0.0,0.12181303116147313
660078-4,-1.0,0.9546742209631728,-1.0,0.8328611898016998,0.0,0.12181303116147302
660577-01,-1.0,0.9235127478753541,-1.0,0.8059490084985835,0.0,0.11756373937677056
660620-04,-1.0,0.8937677053824362,-1.0,0.7762039660056658,0.0,0.11756373937677045
660444-6,-1.0,0.8172804532577904,-1.0,0.93342776203966,0.0,0.11614730878186963
660370-2,-1.0,0.8597733711048159,-1.0,0.9759206798866855,0.0,0.11614730878186963
660379-3,-1.0,0.6841359773371105,-1.0,0.7988668555240793,0.0,0.11473087818696881
660450-5,-1.0,0.8087818696883853,-1.0,0.9235127478753541,0.0,0.11473087818696881
660178-4,-1.0,0.8215297450424929,-1.0,0.7067988668555241,0.0,0.11473087818696881
660319-6,-1.0,0.8314447592067988,-1.0,0.9447592067988668,0.0,0.11331444759206799
660547-4,-1.0,0.8512747875354107,-1.0,0.9645892351274787,0.0,0.11331444759206799
660599-06,-1.0,0.9518413597733711,-1.0,0.8385269121813032,0.0,0.11331444759206799
660032-1,-1.0,0.9546742209631728,-1.0,0.8413597733711048,0.0,0.11331444759206799
660044-1,-1.0,0.8810198300283286,-1.0,0.7691218130311614,0.0,0.11189801699716717
660166-5,-1.0,0.9929178470254958,-1.0,0.8810198300283286,0.0,0.11189801699716717
660595-03,-1.0,0.9943342776203966,-1.0,0.8824362606232294,0.0,0.11189801699716717
660586-02,-1.0,0.7662889518413598,-1.0,0.8781869688385269,0.0,0.11189801699716706
660246-3,-1.0,0.8781869688385269,-1.0,0.9886685552407932,0.0,0.11048158640226635
660134-6,-1.0,0.8796033994334278,-1.0,0.7691218130311614,0.0,0.11048158640226635
660166-4,-1.0,0.9645892351274787,-1.0,0.8541076487252125,0.0,0.11048158640226624
660634-06,-1.0,0.9645892351274787,-1.0,0.8541076487252125,0.0,0.11048158640226624
660103-1,-1.0,0.2818696883852691,-1.0,0.3909348441926346,0.0,0.10906515580736548
660192-5,-1.0,0.8696883852691218,-1.0,0.9787535410764873,0.0,0.10906515580736542
660419-4,-1.0,0.9645892351274787,-1.0,0.8555240793201133,0.0,0.10906515580736542
660183-1,-1.0,0.8031161473087819,-1.0,0.6954674220963173,0.0,0.1076487252124646
660240-2,-1.0,0.9263456090651558,-1.0,0.8186968838526912,0.0,0.1076487252124646
660445-1,-1.0,0.8512747875354107,-1.0,0.9575070821529745,0.0,0.10623229461756378
660416-2,-1.0,1.0,-1.0,0.8951841359773371,0.0,0.10481586402266285
660544-4,-1.0,0.6813031161473088,-1.0,0.5779036827195467,0.0,0.10339943342776203
660461-5,-1.0,0.8385269121813032,-1.0,0.9419263456090652,0.0,0.10339943342776203
660190-1,-1.0,0.8711048158640227,-1.0,0.9745042492917847,0.0,0.10339943342776203
660467-6,-1.0,0.9362606232294618,-1.0,0.8356940509915014,0.0,0.1005665722379604
660246-5,-1.0,0.8725212464589235,-1.0,0.9716713881019831,0.0,0.09915014164305958
