id,rank_of_pos_uni,rank_of_neg_uni,rank_of_pos_gigapath,rank_of_neg_gigapath,rank_of_pos_diff,rank_of_neg_diff
660468-2,-1.0,0.9930434782608696,-1.0,0.9756521739130435,0.0,0.017391304347826098
660384-1,-1.0,0.9947826086956522,-1.0,0.9773913043478261,0.0,0.017391304347826098
660513-1,-1.0,0.9947826086956522,-1.0,0.9773913043478261,0.0,0.017391304347826098
660168-5,-1.0,0.9947826086956522,-1.0,0.9773913043478261,0.0,0.017391304347826098
660069-5,-1.0,0.9982608695652174,-1.0,0.9808695652173913,0.0,0.017391304347826098
660067-2,-1.0,0.9982608695652174,-1.0,0.9808695652173913,0.0,0.017391304347826098
660056-4,-1.0,0.9982608695652174,-1.0,0.9808695652173913,0.0,0.017391304347826098
660604-05,-1.0,0.9982608695652174,-1.0,0.9808695652173913,0.0,0.017391304347826098
660388-2,-1.0,0.9982608695652174,-1.0,0.9808695652173913,0.0,0.017391304347826098
660445-5,-1.0,0.9791304347826087,-1.0,0.9965217391304347,0.0,0.017391304347825987
660468-6,-1.0,0.9791304347826087,-1.0,0.9965217391304347,0.0,0.017391304347825987
660132-3,-1.0,0.9965217391304347,-1.0,0.9791304347826087,0.0,0.017391304347825987
660582-02,-1.0,0.9965217391304347,-1.0,0.9791304347826087,0.0,0.017391304347825987
660465-3,-1.0,0.8208695652173913,-1.0,0.8365217391304348,0.0,0.01565217391304352
660082-3,-1.0,0.9652173913043478,-1.0,0.9808695652173913,0.0,0.01565217391304352
660330-1,-1.0,0.9652173913043478,-1.0,0.9808695652173913,0.0,0.01565217391304352
660360-1,-1.0,0.9704347826086956,-1.0,0.9860869565217392,0.0,0.01565217391304352
660199-1,-1.0,0.9721739130434782,-1.0,0.9878260869565217,0.0,0.01565217391304352
660172-2,-1.0,0.9721739130434782,-1.0,0.9878260869565217,0.0,0.01565217391304352
660197-1,-1.0,0.9843478260869565,-1.0,1.0,0.0,0.01565217391304352
660466-1,-1.0,0.9878260869565217,-1.0,0.9721739130434782,0.0,0.01565217391304352
660401-3,-1.0,0.9878260869565217,-1.0,0.9721739130434782,0.0,0.01565217391304352
660365-3,-1.0,0.9930434782608696,-1.0,0.9773913043478261,0.0,0.01565217391304352
660467-2,-1.0,0.9982608695652174,-1.0,0.9826086956521739,0.0,0.01565217391304352
660160-5,-1.0,1.0,-1.0,0.9843478260869565,0.0,0.01565217391304352
660411-1,-1.0,0.9443478260869566,-1.0,0.96,0.0,0.01565217391304341
660481-1,-1.0,0.9565217391304348,-1.0,0.9721739130434782,0.0,0.01565217391304341
660189-6,-1.0,0.9617391304347827,-1.0,0.9773913043478261,0.0,0.01565217391304341
660337-5,-1.0,0.9739130434782609,-1.0,0.9895652173913043,0.0,0.01565217391304341
660482-6,-1.0,0.9739130434782609,-1.0,0.9895652173913043,0.0,0.01565217391304341
660135-6,-1.0,0.9808695652173913,-1.0,0.9965217391304347,0.0,0.01565217391304341
660595-01,-1.0,0.9965217391304347,-1.0,0.9808695652173913,0.0,0.01565217391304341
660075-2,-1.0,0.9443478260869566,-1.0,0.9304347826086956,0.0,0.013913043478260945
660449-6,-1.0,0.9443478260869566,-1.0,0.9304347826086956,0.0,0.013913043478260945
660481-4,-1.0,0.9652173913043478,-1.0,0.9791304347826087,0.0,0.013913043478260945
660044-4,-1.0,0.9652173913043478,-1.0,0.9791304347826087,0.0,0.013913043478260945
660157-2,-1.0,0.9791304347826087,-1.0,0.9652173913043478,0.0,0.013913043478260945
660342-3,-1.0,0.9860869565217392,-1.0,0.9721739130434782,0.0,0.013913043478260945
660185-2,-1.0,0.991304347826087,-1.0,0.9773913043478261,0.0,0.013913043478260945
660371-2,-1.0,0.9478260869565217,-1.0,0.9339130434782609,0.0,0.013913043478260834
660528-1,-1.0,0.9530434782608695,-1.0,0.9391304347826087,0.0,0.013913043478260834
660577-01,-1.0,0.9582608695652174,-1.0,0.9721739130434782,0.0,0.013913043478260834
660076-6,-1.0,0.9652173913043478,-1.0,0.951304347826087,0.0,0.013913043478260834
660254-1,-1.0,0.9686956521739131,-1.0,0.9826086956521739,0.0,0.013913043478260834
660308-4,-1.0,0.9721739130434782,-1.0,0.9582608695652174,0.0,0.013913043478260834
660196-5,-1.0,0.9739130434782609,-1.0,0.9878260869565217,0.0,0.013913043478260834
660453-1,-1.0,0.9843478260869565,-1.0,0.9704347826086956,0.0,0.013913043478260834
660529-5,-1.0,0.9860869565217392,-1.0,1.0,0.0,0.013913043478260834
660533-2,-1.0,0.9860869565217392,-1.0,1.0,0.0,0.013913043478260834
660517-1,-1.0,0.9860869565217392,-1.0,1.0,0.0,0.013913043478260834
660398-2,-1.0,0.9930434782608696,-1.0,0.9791304347826087,0.0,0.013913043478260834
660064-4,-1.0,0.9930434782608696,-1.0,0.9791304347826087,0.0,0.013913043478260834
660317-2,-1.0,1.0,-1.0,0.9860869565217392,0.0,0.013913043478260834
660591-02,-1.0,1.0,-1.0,0.9860869565217392,0.0,0.013913043478260834
660174-5,-1.0,1.0,-1.0,0.9860869565217392,0.0,0.013913043478260834
660101-4,-1.0,1.0,-1.0,0.9860869565217392,0.0,0.013913043478260834
660338-1,-1.0,0.9426086956521739,-1.0,0.9304347826086956,0.0,0.012173913043478257
660342-6,-1.0,0.9426086956521739,-1.0,0.9547826086956521,0.0,0.012173913043478257
660416-5,-1.0,0.9634782608695652,-1.0,0.9756521739130435,0.0,0.012173913043478257
660576-01,-1.0,0.9652173913043478,-1.0,0.9773913043478261,0.0,0.012173913043478257
660449-1,-1.0,0.9652173913043478,-1.0,0.9773913043478261,0.0,0.012173913043478257
660048-4,-1.0,0.9721739130434782,-1.0,0.96,0.0,0.012173913043478257
660337-3,-1.0,0.9791304347826087,-1.0,0.991304347826087,0.0,0.012173913043478257
660189-4,-1.0,0.9843478260869565,-1.0,0.9965217391304347,0.0,0.012173913043478257
660226-2,-1.0,0.9843478260869565,-1.0,0.9965217391304347,0.0,0.012173913043478257
660091-4,-1.0,0.9843478260869565,-1.0,0.9721739130434782,0.0,0.012173913043478257
660380-5,-1.0,0.9860869565217392,-1.0,0.9982608695652174,0.0,0.012173913043478257
660114-2,-1.0,0.9878260869565217,-1.0,1.0,0.0,0.012173913043478257
660124-4,-1.0,0.9878260869565217,-1.0,1.0,0.0,0.012173913043478257
660178-2,-1.0,0.9878260869565217,-1.0,1.0,0.0,0.012173913043478257
660178-5,-1.0,0.9878260869565217,-1.0,1.0,0.0,0.012173913043478257
660388-1,-1.0,0.991304347826087,-1.0,0.9791304347826087,0.0,0.012173913043478257
660089-4,-1.0,0.991304347826087,-1.0,0.9791304347826087,0.0,0.012173913043478257
660202-1,-1.0,0.991304347826087,-1.0,0.9791304347826087,0.0,0.012173913043478257
660053,-1.0,0.991304347826087,-1.0,0.9791304347826087,0.0,0.012173913043478257
660634-02,-1.0,0.9930434782608696,-1.0,0.9808695652173913,0.0,0.012173913043478257
660398-1,-1.0,0.9930434782608696,-1.0,0.9808695652173913,0.0,0.012173913043478257
660626-01,-1.0,0.9982608695652174,-1.0,0.9860869565217392,0.0,0.012173913043478257
660335-2,-1.0,0.9982608695652174,-1.0,0.9860869565217392,0.0,0.012173913043478257
660330-2,-1.0,0.9982608695652174,-1.0,0.9860869565217392,0.0,0.012173913043478257
660338-6,-1.0,0.9982608695652174,-1.0,0.9860869565217392,0.0,0.012173913043478257
660158-6,-1.0,0.9982608695652174,-1.0,0.9860869565217392,0.0,0.012173913043478257
660410-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660531-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660419-3,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660606-02,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660313-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660253-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660409-1,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660394-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660336-4,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660137-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660063-4,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660134-4,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660454-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660455-1,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660104-3,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660562-02,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660192-2,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660081-4,-1.0,1.0,-1.0,0.9878260869565217,0.0,0.012173913043478257
660360-2,-1.0,0.9130434782608695,-1.0,0.9234782608695652,0.0,0.01043478260869568
660075-1,-1.0,0.9530434782608695,-1.0,0.9426086956521739,0.0,0.01043478260869568
660482-5,-1.0,0.96,-1.0,0.9704347826086956,0.0,0.01043478260869568
660415-6,-1.0,0.96,-1.0,0.9704347826086956,0.0,0.01043478260869568
660386-2,-1.0,0.9634782608695652,-1.0,0.9530434782608695,0.0,0.01043478260869568
660604-06,-1.0,0.9721739130434782,-1.0,0.9826086956521739,0.0,0.01043478260869568
660189-3,-1.0,0.9773913043478261,-1.0,0.9878260869565217,0.0,0.01043478260869568
660492-5,-1.0,0.9773913043478261,-1.0,0.9878260869565217,0.0,0.01043478260869568
660044-5,-1.0,0.9808695652173913,-1.0,0.9704347826086956,0.0,0.01043478260869568
660203-3,-1.0,0.9878260869565217,-1.0,0.9982608695652174,0.0,0.01043478260869568
660178-6,-1.0,0.9878260869565217,-1.0,0.9982608695652174,0.0,0.01043478260869568
660329-2,-1.0,0.991304347826087,-1.0,0.9808695652173913,0.0,0.01043478260869568
660067-1,-1.0,0.991304347826087,-1.0,0.9808695652173913,0.0,0.01043478260869568
660604-04,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660580-02,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660405-2,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660252-1,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660119-1,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660459-2,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660034-2,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660492-2,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660034-4,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660377-3,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660542-4,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660030-6,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660491-3,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660377-1,-1.0,0.9982608695652174,-1.0,0.9878260869565217,0.0,0.01043478260869568
660567-02,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660166-1,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660544-5,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660479-2,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660338-2,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660108-3,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660203-1,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660099-4,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660160-6,-1.0,1.0,-1.0,0.9895652173913043,0.0,0.01043478260869568
660446-6,-1.0,0.9860869565217392,-1.0,0.9965217391304347,0.0,0.01043478260869557
660210-2,-1.0,0.9860869565217392,-1.0,0.9965217391304347,0.0,0.01043478260869557
660151-2,-1.0,0.9860869565217392,-1.0,0.9965217391304347,0.0,0.01043478260869557
660401-4,-1.0,0.9965217391304347,-1.0,0.9860869565217392,0.0,0.01043478260869557
660542-3,-1.0,0.9965217391304347,-1.0,0.9860869565217392,0.0,0.01043478260869557
660119-2,-1.0,0.9965217391304347,-1.0,0.9860869565217392,0.0,0.01043478260869557
660088-3,-1.0,0.9652173913043478,-1.0,0.9739130434782609,0.0,0.008695652173913104
660137-4,-1.0,0.9721739130434782,-1.0,0.9808695652173913,0.0,0.008695652173913104
660537-2,-1.0,0.9739130434782609,-1.0,0.9652173913043478,0.0,0.008695652173913104
660379-4,-1.0,0.9860869565217392,-1.0,0.9773913043478261,0.0,0.008695652173913104
660174-1,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660379-3,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660398-4,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660549-05,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660338-3,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660464-4,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660604-03,-1.0,0.9982608695652174,-1.0,0.9895652173913043,0.0,0.008695652173913104
660514-1,-1.0,0.8782608695652174,-1.0,0.8869565217391304,0.0,0.008695652173912993
660415-3,-1.0,0.9373913043478261,-1.0,0.9460869565217391,0.0,0.008695652173912993
660625-02,-1.0,0.96,-1.0,0.951304347826087,0.0,0.008695652173912993
660214-1,-1.0,0.96,-1.0,0.951304347826087,0.0,0.008695652173912993
660625-03,-1.0,0.9617391304347827,-1.0,0.9704347826086956,0.0,0.008695652173912993
660347-1,-1.0,0.9791304347826087,-1.0,0.9878260869565217,0.0,0.008695652173912993
660609-01,-1.0,0.9791304347826087,-1.0,0.9878260869565217,0.0,0.008695652173912993
660493-5,-1.0,0.9791304347826087,-1.0,0.9878260869565217,0.0,0.008695652173912993
660517-3,-1.0,0.9860869565217392,-1.0,0.9947826086956522,0.0,0.008695652173912993
660057-6,-1.0,0.9878260869565217,-1.0,0.9965217391304347,0.0,0.008695652173912993
660184-1,-1.0,0.9878260869565217,-1.0,0.9791304347826087,0.0,0.008695652173912993
660496-1,-1.0,0.9878260869565217,-1.0,0.9791304347826087,0.0,0.008695652173912993
660180-2,-1.0,0.991304347826087,-1.0,1.0,0.0,0.008695652173912993
660175-2,-1.0,0.991304347826087,-1.0,1.0,0.0,0.008695652173912993
660400-5,-1.0,0.9965217391304347,-1.0,0.9878260869565217,0.0,0.008695652173912993
660446-2,-1.0,0.9965217391304347,-1.0,0.9878260869565217,0.0,0.008695652173912993
660415-1,-1.0,0.9965217391304347,-1.0,0.9878260869565217,0.0,0.008695652173912993
660086-4,-1.0,0.9965217391304347,-1.0,0.9878260869565217,0.0,0.008695652173912993
660516-3,-1.0,1.0,-1.0,0.991304347826087,0.0,0.008695652173912993
660032-2,-1.0,1.0,-1.0,0.991304347826087,0.0,0.008695652173912993
660491-6,-1.0,0.9721739130434782,-1.0,0.9791304347826087,0.0,0.006956521739130528
660505-2,-1.0,0.9739130434782609,-1.0,0.9669565217391304,0.0,0.006956521739130528
660389-1,-1.0,0.9739130434782609,-1.0,0.9669565217391304,0.0,0.006956521739130528
660537-1,-1.0,0.9130434782608695,-1.0,0.9060869565217391,0.0,0.006956521739130417
660625-04,-1.0,0.9408695652173913,-1.0,0.9339130434782609,0.0,0.006956521739130417
660380-3,-1.0,0.9443478260869566,-1.0,0.9373913043478261,0.0,0.006956521739130417
660528-2,-1.0,0.9582608695652174,-1.0,0.9652173913043478,0.0,0.006956521739130417
660591-01,-1.0,0.9652173913043478,-1.0,0.9582608695652174,0.0,0.006956521739130417
660625-05,-1.0,0.9652173913043478,-1.0,0.9721739130434782,0.0,0.006956521739130417
660516-6,-1.0,0.9808695652173913,-1.0,0.9878260869565217,0.0,0.006956521739130417
660464-6,-1.0,0.9808695652173913,-1.0,0.9878260869565217,0.0,0.006956521739130417
660588-02,-1.0,0.9878260869565217,-1.0,0.9808695652173913,0.0,0.006956521739130417
660407-2,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660546-1,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660347-2,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660494-1,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660196-3,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660063-2,-1.0,0.991304347826087,-1.0,0.9982608695652174,0.0,0.006956521739130417
660324-2,-1.0,0.9930434782608696,-1.0,1.0,0.0,0.006956521739130417
660242-5,-1.0,0.9930434782608696,-1.0,1.0,0.0,0.006956521739130417
660235-2,-1.0,0.9930434782608696,-1.0,1.0,0.0,0.006956521739130417
660174-4,-1.0,0.9930434782608696,-1.0,0.9860869565217392,0.0,0.006956521739130417
660324-1,-1.0,0.9930434782608696,-1.0,1.0,0.0,0.006956521739130417
660175-1,-1.0,0.9930434782608696,-1.0,1.0,0.0,0.006956521739130417
660478-1,-1.0,0.9965217391304347,-1.0,0.9895652173913043,0.0,0.006956521739130417
660588-01,-1.0,0.9965217391304347,-1.0,0.9895652173913043,0.0,0.006956521739130417
660038-1,-1.0,0.9965217391304347,-1.0,0.9895652173913043,0.0,0.006956521739130417
660038-5,-1.0,0.9982608695652174,-1.0,0.991304347826087,0.0,0.006956521739130417
660086-3,-1.0,0.9982608695652174,-1.0,0.991304347826087,0.0,0.006956521739130417
660355-1,-1.0,0.9982608695652174,-1.0,0.991304347826087,0.0,0.006956521739130417
660335-5,-1.0,1.0,-1.0,0.9930434782608696,0.0,0.006956521739130417
660137-1,-1.0,1.0,-1.0,0.9930434782608696,0.0,0.006956521739130417
660402-4,-1.0,0.88,-1.0,0.8852173913043478,0.0,0.00521739130434784
660626-02,-1.0,0.9391304347826087,-1.0,0.9339130434782609,0.0,0.00521739130434784
660184-2,-1.0,0.96,-1.0,0.9652173913043478,0.0,0.00521739130434784
660191-1,-1.0,0.9739130434782609,-1.0,0.9791304347826087,0.0,0.00521739130434784
660401-5,-1.0,0.9739130434782609,-1.0,0.9791304347826087,0.0,0.00521739130434784
660413-1,-1.0,0.9808695652173913,-1.0,0.9860869565217392,0.0,0.00521739130434784
660245-2,-1.0,0.9860869565217392,-1.0,0.991304347826087,0.0,0.00521739130434784
660464-5,-1.0,0.9878260869565217,-1.0,0.9826086956521739,0.0,0.00521739130434784
660245-3,-1.0,0.991304347826087,-1.0,0.9860869565217392,0.0,0.00521739130434784
660106-4,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660181-1,-1.0,0.9930434782608696,-1.0,0.9982608695652174,0.0,0.00521739130434784
660180-1,-1.0,0.9930434782608696,-1.0,0.9982608695652174,0.0,0.00521739130434784
660491-4,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660492-6,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660623-04,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660063-3,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660210-1,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660041,-1.0,0.9930434782608696,-1.0,0.9878260869565217,0.0,0.00521739130434784
660132-1,-1.0,0.9930434782608696,-1.0,0.9982608695652174,0.0,0.00521739130434784
660574-01,-1.0,0.9982608695652174,-1.0,0.9930434782608696,0.0,0.00521739130434784
660491-5,-1.0,0.9982608695652174,-1.0,0.9930434782608696,0.0,0.00521739130434784
660084-3,-1.0,0.9982608695652174,-1.0,0.9930434782608696,0.0,0.00521739130434784
660172-5,-1.0,0.9982608695652174,-1.0,0.9930434782608696,0.0,0.00521739130434784
660102-5,-1.0,1.0,-1.0,0.9947826086956522,0.0,0.00521739130434784
660374-1,-1.0,1.0,-1.0,0.9947826086956522,0.0,0.00521739130434784
660203-2,-1.0,1.0,-1.0,0.9947826086956522,0.0,0.00521739130434784
660460-2,-1.0,0.8956521739130435,-1.0,0.9008695652173913,0.0,0.005217391304347729
660489-2,-1.0,0.9843478260869565,-1.0,0.9791304347826087,0.0,0.005217391304347729
660449-4,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660057-4,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660337-4,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660481-2,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660199-2,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660413-2,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660106-3,-1.0,0.991304347826087,-1.0,0.9965217391304347,0.0,0.005217391304347729
660069-3,-1.0,0.9965217391304347,-1.0,0.991304347826087,0.0,0.005217391304347729
660167-2,-1.0,0.9965217391304347,-1.0,0.991304347826087,0.0,0.005217391304347729
660346-1,-1.0,0.9965217391304347,-1.0,0.991304347826087,0.0,0.005217391304347729
660603-02,-1.0,0.9026086956521739,-1.0,0.8991304347826087,0.0,0.003478260869565264
660620-06,-1.0,0.9339130434782609,-1.0,0.9304347826086956,0.0,0.003478260869565264
660400-6,-1.0,0.9704347826086956,-1.0,0.9669565217391304,0.0,0.003478260869565264
660394-6,-1.0,0.9756521739130435,-1.0,0.9791304347826087,0.0,0.003478260869565264
660202-2,-1.0,0.9843478260869565,-1.0,0.9878260869565217,0.0,0.003478260869565264
660373-2,-1.0,0.991304347826087,-1.0,0.9878260869565217,0.0,0.003478260869565264
660124-5,-1.0,0.991304347826087,-1.0,0.9878260869565217,0.0,0.003478260869565264
660181-2,-1.0,0.991304347826087,-1.0,0.9878260869565217,0.0,0.003478260869565264
660152-1,-1.0,0.991304347826087,-1.0,0.9878260869565217,0.0,0.003478260869565264
660623-02,-1.0,0.991304347826087,-1.0,0.9878260869565217,0.0,0.003478260869565264
660253-1,-1.0,0.9947826086956522,-1.0,0.9982608695652174,0.0,0.003478260869565264
660178-1,-1.0,0.9947826086956522,-1.0,0.9982608695652174,0.0,0.003478260869565264
660082-6,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660038-6,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660191-3,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660079-3,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660082-5,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660503-2,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660463-5,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660554-02,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660050-1,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660079-4,-1.0,0.9965217391304347,-1.0,1.0,0.0,0.003478260869565264
660376-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660047-4,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660078-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660173-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660402-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660476-2,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660355-2,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660463-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660192-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660173-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660246-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660423-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660611-01,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660094-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660189-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660336-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660069-2,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660464-3,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660172-6,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660109-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660076-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660517-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660057-3,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660246-4,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660480-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660056-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660218-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660373-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660101-3,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660493-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660103-3,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660467-4,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660109-4,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660459-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660544-2,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660137-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660108-4,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660477-1,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660351-5,-1.0,1.0,-1.0,0.9965217391304347,0.0,0.003478260869565264
660539-5,-1.0,0.96,-1.0,0.9565217391304348,0.0,0.003478260869565153
660531-4,-1.0,0.9634782608695652,-1.0,0.9669565217391304,0.0,0.003478260869565153
660489-1,-1.0,0.9634782608695652,-1.0,0.9669565217391304,0.0,0.003478260869565153
660520-3,-1.0,0.9686956521739131,-1.0,0.9721739130434782,0.0,0.003478260869565153
660423-5,-1.0,0.9808695652173913,-1.0,0.9843478260869565,0.0,0.003478260869565153
660224-2,-1.0,0.9860869565217392,-1.0,0.9895652173913043,0.0,0.003478260869565153
660055-5,-1.0,0.9860869565217392,-1.0,0.9895652173913043,0.0,0.003478260869565153
660118-1,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
660449-2,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
660133-5,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
660390-5,-1.0,0.9930434782608696,-1.0,0.9965217391304347,0.0,0.003478260869565153
